(Wrapper)>[PointerTensor | me:96827241968 -> data_owner:88528530760]
         68670440 function calls (64854235 primitive calls) in 165.687 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9708    0.010    0.000    0.010    0.000 additive_shared.py:192(<listcomp>)
     1600    0.010    0.000    0.010    0.000 {function _TensorBase.type at 0x7f2a7dc4be60}
    80478    0.010    0.000    0.010    0.000 serialization.py:187(__exit__)
        8    0.000    0.000    0.010    0.001 precision.py:212(__iadd__)
   125756    0.009    0.000    0.009    0.000 hook_args.py:20(<lambda>)
    33754    0.009    0.000    0.009    0.000 torch_serde.py:325(_simplify_torch_dtype)
    16066    0.008    0.000    0.008    0.000 additive_shared.py:215(max_value)
        1    0.000    0.000    0.008    0.008 pooling.py:1030(forward)
        1    0.000    0.000    0.007    0.007 functional.py:528(adaptive_avg_pool2d)
        1    0.000    0.000    0.007    0.007 functional.py:440(avg_pool2d)
      126    0.003    0.000    0.007    0.000 threading.py:763(__init__)
    12012    0.006    0.000    0.007    0.000 hook_args.py:621(number_identity)
      336    0.004    0.000    0.007    0.000 util.py:410(_flush_std_streams)
    21257    0.007    0.000    0.007    0.000 tensor.py:55(on)
    21418    0.006    0.000    0.006    0.000 hook_args.py:21(<lambda>)
      380    0.006    0.000    0.006    0.000 {built-in method posix.close}
     1092    0.001    0.000    0.006    0.000 {built-in method builtins.next}
      126    0.006    0.000    0.006    0.000 {built-in method _thread.start_new_thread}
    19697    0.006    0.000    0.006    0.000 {built-in method builtins.hash}
     8254    0.005    0.000    0.005    0.000 hook.py:248(create_shape)
        8    0.000    0.000    0.005    0.001 additive_shared.py:442(__getitem__)
      168    0.000    0.000    0.005    0.000 synchronize.py:114(_make_name)
       84    0.005    0.000    0.005    0.000 {built-in method numpy.zeros}
  182/181    0.005    0.000    0.005    0.000 signal_handling.py:63(handler)
       46    0.000    0.000    0.005    0.000 pointer_tensor.py:106(shape)
     3200    0.003    0.000    0.005    0.000 hookable.py:16(reduce_chain_call)
        8    0.000    0.000    0.005    0.001 additive_shared.py:427(_getitem_public)
        8    0.000    0.000    0.005    0.001 additive_shared.py:440(<dictcomp>)
       43    0.000    0.000    0.005    0.000 pointer_tensor.py:102(get_shape)
     4822    0.005    0.000    0.005    0.000 spdz.py:194(<dictcomp>)
       43    0.000    0.000    0.005    0.000 base.py:787(request_remote_tensor_shape)
      168    0.001    0.000    0.004    0.000 tempfile.py:153(__next__)
     3200    0.002    0.000    0.004    0.000 hookable.py:4(map_chain_call)
       20    0.000    0.000    0.004    0.000 batchnorm.py:248(_check_input_dim)
       44    0.000    0.000    0.004    0.000 hook_args.py:559(six_fold)
      672    0.001    0.000    0.004    0.000 spdz.py:48(slice)
     3200    0.003    0.000    0.004    0.000 base.py:666(_get_worker_based_on_id)
    29390    0.003    0.000    0.003    0.000 hook_args.py:750(<lambda>)
      168    0.000    0.000    0.003    0.000 tempfile.py:156(<listcomp>)
      462    0.003    0.000    0.003    0.000 _weakrefset.py:81(add)
      632    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
    19372    0.003    0.000    0.003    0.000 message.py:50(__init__)
     9709    0.003    0.000    0.003    0.000 {function _TensorBase.numel at 0x7f2a7dc634d0}
        4    0.000    0.000    0.003    0.001 functional.py:396(_post_pool)
      672    0.003    0.000    0.003    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     6400    0.003    0.000    0.003    0.000 message.py:238(__init__)
      512    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
     3200    0.002    0.000    0.003    0.000 native.py:277(_is_parameter)
     1344    0.001    0.000    0.003    0.000 random.py:256(choice)
       21    0.000    0.000    0.003    0.000 additive_shared.py:221(dim)
     4822    0.003    0.000    0.003    0.000 beaver.py:57(<listcomp>)
      168    0.000    0.000    0.003    0.000 threading.py:499(__init__)
     6400    0.003    0.000    0.003    0.000 base.py:661(_get_worker)
    19738    0.002    0.000    0.002    0.000 hook_args.py:477(<lambda>)
     6274    0.002    0.000    0.002    0.000 functional.py:382(<listcomp>)
       42    0.001    0.000    0.002    0.000 pool.py:375(_map_async)
       25    0.000    0.000    0.002    0.000 additive_shared.py:194(shape)
      338    0.002    0.000    0.002    0.000 {method 'copy' of 'dict' objects}
      192    0.000    0.000    0.002    0.000 hook_args.py:689(build_register_response_function)
       23    0.000    0.000    0.002    0.000 tensor.py:109(shape)
      164    0.002    0.000    0.002    0.000 {function _TensorBase.permute at 0x7f2a7dc5a440}
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:978(_find_and_load)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
      170    0.000    0.000    0.002    0.000 hook_args.py:354(<lambda>)
      126    0.001    0.000    0.002    0.000 utils.py:20(_as_u8_array)
       84    0.000    0.000    0.002    0.000 connection.py:506(Pipe)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap>:663(_load_unlocked)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap_external>:722(exec_module)
        1    0.000    0.000    0.002    0.002 additive_shared.py:703(mean)
     4822    0.002    0.000    0.002    0.000 primitives.py:300(<listcomp>)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap_external>:793(get_code)
       42    0.000    0.000    0.002    0.000 native_serde.py:339(_detail_ndarray)
      168    0.002    0.000    0.002    0.000 threading.py:216(__init__)
      633    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(parent)
      168    0.000    0.000    0.002    0.000 util.py:148(register_after_fork)
      146    0.000    0.000    0.002    0.000 hook_args.py:582(eight_fold)
      336    0.002    0.000    0.002    0.000 {method 'release' of '_thread.RLock' objects}
       42    0.001    0.000    0.001    0.000 _dtype.py:333(_name_get)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:914(get_data)
        1    0.001    0.001    0.001    0.001 {method 'read' of '_io.FileIO' objects}
     1344    0.001    0.000    0.001    0.000 random.py:224(_randbelow)
       61    0.000    0.000    0.001    0.000 tensor.py:24(wrap)
       84    0.001    0.000    0.001    0.000 {built-in method numpy.frombuffer}
     3202    0.001    0.000    0.001    0.000 exceptions.py:50(__init__)
      122    0.001    0.000    0.001    0.000 {function _TensorBase.t at 0x7f2a7dc4f320}
      168    0.001    0.000    0.001    0.000 weakref.py:165(__setitem__)
       42    0.000    0.000    0.001    0.000 pool.py:676(__init__)
      336    0.001    0.000    0.001    0.000 process.py:184(name)
      192    0.001    0.000    0.001    0.000 hook_args.py:734(build_register_response)
      176    0.001    0.000    0.001    0.000 {function _TensorBase.item at 0x7f2a7dc68560}
       61    0.001    0.000    0.001    0.000 hook.py:251(create_wrapper)
      672    0.001    0.000    0.001    0.000 process.py:85(<genexpr>)
     3202    0.001    0.000    0.001    0.000 pointer_tensor.py:608(<genexpr>)
      168    0.001    0.000    0.001    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1275    0.001    0.000    0.001    0.000 {built-in method posix.getpid}
      336    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.001    0.001 warnings.py:20(_showwarnmsg_impl)
      132    0.000    0.000    0.001    0.000 utils.py:6(parse)
        1    0.000    0.000    0.001    0.001 warnings.py:117(_formatwarnmsg)
        1    0.000    0.000    0.001    0.001 warnings.py:35(_formatwarnmsg_impl)
      338    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      336    0.000    0.000    0.001    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.001    0.001 linecache.py:15(getline)
        1    0.000    0.000    0.001    0.001 linecache.py:37(getlines)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
       42    0.000    0.000    0.001    0.000 _dtype.py:319(_name_includes_bit_suffix)
       42    0.000    0.000    0.001    0.000 pool.py:631(__init__)
      168    0.001    0.000    0.001    0.000 _internal.py:251(__init__)
       42    0.000    0.000    0.001    0.000 hook_args.py:595(many_fold)
      126    0.001    0.000    0.001    0.000 threading.py:728(_newname)
      182    0.001    0.000    0.001    0.000 {built-in method torch._C._error_if_any_worker_fails}
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
       21    0.000    0.000    0.000    0.000 fss.py:181(<listcomp>)
       42    0.000    0.000    0.000    0.000 numerictypes.py:365(issubdtype)
       42    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
       76    0.000    0.000    0.000    0.000 {built-in method torch._C._get_tracing_state}
      168    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 tokenize.py:350(detect_encoding)
      186    0.000    0.000    0.000    0.000 module.py:562(__getattr__)
      231    0.000    0.000    0.000    0.000 utils.py:16(_as_usize)
      168    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
       21    0.000    0.000    0.000    0.000 hook_args.py:570(seven_fold)
        1    0.000    0.000    0.000    0.000 tokenize.py:374(read_or_stop)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      399    0.000    0.000    0.000    0.000 {method 'cast' of 'CompiledFFI' objects}
       42    0.000    0.000    0.000    0.000 hook_args.py:596(<genexpr>)
      192    0.000    0.000    0.000    0.000 hook_args.py:750(<listcomp>)
      640    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      141    0.000    0.000    0.000    0.000 hook_args.py:416(<lambda>)
       29    0.000    0.000    0.000    0.000 hook_args.py:254(build_wrap_response_from_function)
       43    0.000    0.000    0.000    0.000 message_handler.py:221(handle_get_shape_message)
      138    0.000    0.000    0.000    0.000 threading.py:1225(current_thread)
     2402    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
     1756    0.000    0.000    0.000    0.000 hook_args.py:628(<lambda>)
      128    0.000    0.000    0.000    0.000 hook_args.py:540(four_fold)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
        1    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
       42    0.000    0.000    0.000    0.000 {method '_set_from_file' of 'torch._C.IntStorageBase' objects}
      336    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      168    0.000    0.000    0.000    0.000 weakref.py:336(__new__)
      565    0.000    0.000    0.000    0.000 util.py:48(debug)
       84    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
       37    0.000    0.000    0.000    0.000 hook_args.py:532(three_fold)
    65/10    0.000    0.000    0.000    0.000 abc.py:141(__subclasscheck__)
    65/10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       43    0.000    0.000    0.000    0.000 message.py:540(simplify)
        2    0.000    0.000    0.000    0.000 queues.py:356(put)
       84    0.000    0.000    0.000    0.000 {function _TensorBase.numpy at 0x7f2a7dc63dd0}
      168    0.000    0.000    0.000    0.000 threading.py:252(_acquire_restore)
      168    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       42    0.000    0.000    0.000    0.000 {method '_write_file' of 'torch._C.IntStorageBase' objects}
       42    0.000    0.000    0.000    0.000 pool.py:538(close)
      126    0.000    0.000    0.000    0.000 threading.py:1131(daemon)
      336    0.000    0.000    0.000    0.000 process.py:196(daemon)
      168    0.000    0.000    0.000    0.000 connection.py:117(__init__)
      168    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
      560    0.000    0.000    0.000    0.000 hook.py:519(<lambda>)
       42    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       42    0.000    0.000    0.000    0.000 utils.py:8(_as_i64_array)
       42    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
       36    0.000    0.000    0.000    0.000 _VF.py:11(__getattr__)
      242    0.000    0.000    0.000    0.000 hook.py:518(dispatch)
      168    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        2    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        1    0.000    0.000    0.000    0.000 pool.py:10(<module>)
       29    0.000    0.000    0.000    0.000 hook_args.py:456(build_wrap_response_with_rules)
       42    0.000    0.000    0.000    0.000 fss.py:142(<listcomp>)
      168    0.000    0.000    0.000    0.000 weakref.py:341(__init__)
      168    0.000    0.000    0.000    0.000 _internal.py:305(data)
      168    0.000    0.000    0.000    0.000 threading.py:249(_release_save)
       11    0.000    0.000    0.000    0.000 re.py:180(search)
       42    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       42    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
      168    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x559b28d49240}
       86    0.000    0.000    0.000    0.000 message.py:531(__init__)
        2    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
      390    0.000    0.000    0.000    0.000 process.py:90(_check_closed)
       43    0.000    0.000    0.000    0.000 message_handler.py:260(get_obj)
       16    0.000    0.000    0.000    0.000 process.py:144(is_alive)
     1344    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      336    0.000    0.000    0.000    0.000 process.py:180(name)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:882(_find_spec)
      168    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
        4    0.000    0.000    0.000    0.000 tensor.py:25(wrapped)
        2    0.000    0.000    0.000    0.000 {function _TensorBase.sum at 0x7f2a7dcc5cb0}
       43    0.000    0.000    0.000    0.000 message.py:555(detail)
      336    0.000    0.000    0.000    0.000 spdz.py:108(<lambda>)
       42    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        6    0.000    0.000    0.000    0.000 utils.py:20(__missing__)
       16    0.000    0.000    0.000    0.000 process.py:119(terminate)
       62    0.000    0.000    0.000    0.000 hook_args.py:25(<lambda>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
       42    0.000    0.000    0.000    0.000 spdz.py:110(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
       16    0.000    0.000    0.000    0.000 process.py:215(exitcode)
        2    0.000    0.000    0.000    0.000 pool.py:562(_help_stuff_finish)
       42    0.000    0.000    0.000    0.000 pool.py:639(ready)
      132    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
       16    0.000    0.000    0.000    0.000 popen_fork.py:61(terminate)
      168    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       11    0.000    0.000    0.000    0.000 re.py:271(_compile)
      252    0.000    0.000    0.000    0.000 context.py:186(get_context)
       36    0.000    0.000    0.000    0.000 tensors.py:106(dim)
       43    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       42    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C.IntStorageBase' objects}
       42    0.000    0.000    0.000    0.000 spdz.py:111(<listcomp>)
        2    0.000    0.000    0.000    0.000 connection.py:181(send_bytes)
      304    0.000    0.000    0.000    0.000 threading.py:507(is_set)
      168    0.000    0.000    0.000    0.000 context.py:196(get_start_method)
        4    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       42    0.000    0.000    0.000    0.000 spdz.py:109(<listcomp>)
       80    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        4    0.000    0.000    0.000    0.000 threading.py:1092(is_alive)
       16    0.000    0.000    0.000    0.000 popen_fork.py:51(_send_signal)
       20    0.000    0.000    0.000    0.000 native.py:271(get_class_attributes)
       29    0.000    0.000    0.000    0.000 hook_args.py:477(<listcomp>)
      168    0.000    0.000    0.000    0.000 process.py:36(current_process)
       21    0.000    0.000    0.000    0.000 fss.py:196(<dictcomp>)
       42    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 threading.py:1050(_wait_for_tstate_lock)
      140    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       11    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
      155    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      141    0.000    0.000    0.000    0.000 hook_args.py:437(one_layer)
        2    0.000    0.000    0.000    0.000 connection.py:390(_send_bytes)
        2    0.000    0.000    0.000    0.000 {built-in method flatten}
       42    0.000    0.000    0.000    0.000 _weakrefset.py:38(_remove)
        6    0.000    0.000    0.000    0.000 native.py:388(_get_method)
       16    0.000    0.000    0.000    0.000 {built-in method posix.kill}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
       42    0.000    0.000    0.000    0.000 context.py:232(get_context)
      159    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
      168    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        8    0.000    0.000    0.000    0.000 connection.py:130(__del__)
        6    0.000    0.000    0.000    0.000 threading.py:1012(join)
        8    0.000    0.000    0.000    0.000 weakref.py:109(remove)
      174    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       42    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      168    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       64    0.000    0.000    0.000    0.000 native_serde.py:293(_detail_slice)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
        8    0.000    0.000    0.000    0.000 connection.py:360(_close)
        7    0.000    0.000    0.000    0.000 container.py:94(__iter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
      141    0.000    0.000    0.000    0.000 hook_args.py:438(<lambda>)
        2    0.000    0.000    0.000    0.000 connection.py:365(_send)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        6    0.000    0.000    0.000    0.000 threading.py:977(_stop)
       80    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
       80    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       64    0.000    0.000    0.000    0.000 native_serde.py:275(_simplify_slice)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        8    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.write}
       20    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
       20    0.000    0.000    0.000    0.000 hook_args.py:613(none_identity)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
       38    0.000    0.000    0.000    0.000 util.py:44(sub_debug)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        8    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.000    0.000 warnings.py:415(__init__)
       33    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        8    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
        1    0.000    0.000    0.000    0.000 pool.py:146(Pool)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
        3    0.000    0.000    0.000    0.000 process.py:225(ident)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        2    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        6    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 connection.py:134(_check_closed)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
        4    0.000    0.000    0.000    0.000 additive_shared.py:1085(<lambda>)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:271(__subclasshook__)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        3    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       14    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 utils.py:22(<dictcomp>)
        2    0.000    0.000    0.000    0.000 connection.py:142(_check_writable)
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 pool.py:53(RemoteTraceback)
        1    0.000    0.000    0.000    0.000 pool.py:76(MaybeEncodingError)
        1    0.000    0.000    0.000    0.000 pool.py:629(ApplyResult)
        1    0.000    0.000    0.000    0.000 pool.py:715(IMapIterator)
        1    0.000    0.000    0.000    0.000 pool.py:793(ThreadPool)
        2    0.000    0.000    0.000    0.000 additive_shared.py:1070(select_worker)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.000    0.000 pool.py:59(ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 pool.py:674(MapResult)
        1    0.000    0.000    0.000    0.000 pool.py:779(IMapUnorderedIterator)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)


